Delivery_ID,Delivery_Start_Date,Delivery_Start_Time,Traffic_Conditions,Number_of_Packages,Customer_Preference_for_Delivery_Time,Distance_(miles),fog,rain,snow,hail,Historical_Delivery_Time_(hours)
253.0,2022-04-20,10:47:00,High,19.0,Evening,17.546600895989044,None,None,None,None,6.2638407951644
254.0,2020-04-06,15:53:00,Moderate,12.0,Afternoon,41.08848756162904,Low,High,Low,None,5.064651297015334
255.0,2023-12-11,23:40:00,Moderate,13.0,Afternoon,74.28960822682276,None,None,None,None,6.418952895203392
256.0,2021-04-21,16:34:00,Moderate,11.0,Evening,119.40452006120096,None,None,None,None,7.264888247448038
257.0,2021-10-18,00:41:00,High,20.0,Morning,151.72316948661745,High,None,None,None,10.483666033857016
258.0,2022-11-13,17:01:00,Moderate,18.0,Afternoon,210.39422302313545,None,Low,None,High,21.378578625699223
259.0,2020-03-12,12:19:00,Moderate,8.0,Evening,84.64305894552626,None,None,None,None,4.531749278342705
260.0,2022-01-13,02:31:00,Low,8.0,Morning,156.78115815992567,Low,Mid,None,None,8.908616609427302
261.0,2022-02-15,13:33:00,High,6.0,Evening,114.8698752162239,Mid,None,None,None,9.338565866459708
262.0,2020-04-24,23:00:00,High,15.0,Afternoon,117.74138358795389,High,None,Low,None,6.360193851507647
263.0,2020-02-21,09:28:00,Low,6.0,Afternoon,150.4826721817563,None,Low,None,None,8.197615060810774
264.0,2020-05-13,19:53:00,High,5.0,Evening,95.47011104594523,None,Mid,None,None,6.526258709536019
265.0,2020-01-27,05:55:00,Moderate,14.0,Afternoon,168.45990160509163,None,None,None,Mid,12.232596692099277
266.0,2021-10-02,17:59:00,Moderate,11.0,Evening,98.84947382982136,Mid,None,None,None,8.403921184111079
267.0,2022-09-13,23:50:00,High,14.0,Evening,191.96373836659012,Low,High,Mid,High,10.610883756916998
268.0,2022-10-17,03:33:00,High,2.0,Evening,134.64796002813713,Low,None,None,None,8.245396758634762
269.0,2020-12-25,09:04:00,Moderate,12.0,Afternoon,67.27451269871793,Low,None,None,None,4.610262098786612
270.0,2022-08-24,05:22:00,High,20.0,Morning,0.5,None,High,None,None,6.365890833776085
271.0,2020-09-28,09:44:00,Low,7.0,Morning,0.5,None,None,None,None,1.2246751489520933
272.0,2023-08-23,02:13:00,High,19.0,Afternoon,63.709545414120704,None,Low,Low,High,12.120051682464153
273.0,2023-05-24,10:40:00,High,13.0,Afternoon,101.23070802560336,None,None,None,None,7.676631687608215
274.0,2021-02-20,09:34:00,Moderate,4.0,Evening,100.01490055408283,None,None,None,None,3.6613790127555843
275.0,2021-04-19,11:32:00,Moderate,19.0,Afternoon,182.28645288829063,Low,None,None,None,12.130119353920607
276.0,2022-05-14,00:37:00,Low,6.0,Evening,161.19258447473746,None,None,None,None,4.3241035886830135
277.0,2020-11-19,16:22:00,Low,20.0,Morning,38.95008511599215,None,None,None,None,4.467750096252151
278.0,2020-05-15,18:28:00,High,20.0,Morning,93.13517949718553,None,None,None,None,8.969710934549438
279.0,2023-11-22,17:48:00,Low,13.0,Afternoon,91.37463026005746,Mid,Mid,None,None,10.210234563676984
280.0,2023-02-04,05:58:00,Low,20.0,Afternoon,184.73499641591002,Low,Mid,Low,None,8.9335027040443
281.0,2020-08-09,08:00:00,Moderate,19.0,Evening,172.35259017038322,None,None,None,None,12.361814099069809
282.0,2020-10-08,23:20:00,Moderate,5.0,Afternoon,115.5086349187711,Mid,None,Low,None,7.776481695680405
283.0,2023-07-19,17:18:00,Low,20.0,Morning,129.43676815612469,None,Low,Mid,None,8.604205278091573
284.0,2021-06-25,21:50:00,Moderate,20.0,Evening,109.17900388100568,None,High,None,None,6.952730261948693
285.0,2022-05-20,15:06:00,High,3.0,Afternoon,203.51206007652846,None,None,None,None,8.532452530854346
286.0,2021-10-28,01:10:00,High,5.0,Afternoon,142.45054062435736,None,High,None,None,8.6451154192316
287.0,2021-08-22,04:41:00,High,13.0,Afternoon,113.94650064852172,Mid,Low,Low,None,8.010785054602712
288.0,2021-10-26,17:12:00,Low,2.0,Evening,151.31331725223743,None,None,None,None,4.624486762084566
289.0,2022-03-05,13:03:00,High,6.0,Evening,225.69504068506717,None,None,None,None,8.301376518512724
290.0,2023-09-09,06:43:00,Low,17.0,Morning,147.23045890823963,None,Mid,None,Low,9.883538684552603
291.0,2021-03-03,22:09:00,Moderate,9.0,Morning,112.79180595712465,Low,None,None,None,7.54454244070554
292.0,2020-09-23,23:13:00,Low,18.0,Morning,4.4114437335260845,None,None,None,None,3.182842168255329
293.0,2020-05-25,03:33:00,High,8.0,Morning,53.347058169577366,None,None,None,None,5.602689883180913
294.0,2023-10-20,02:37:00,Low,2.0,Morning,29.81914233694846,None,None,None,None,1.3270783991419552
295.0,2021-08-09,06:10:00,High,4.0,Morning,53.3769484231799,High,None,None,None,6.42585584543828
296.0,2022-10-21,13:06:00,High,20.0,Afternoon,0.5,None,None,None,Low,5.114516186119727
297.0,2023-06-05,10:29:00,Moderate,6.0,Morning,60.18797775549565,Low,None,None,None,5.012194507227799
298.0,2022-12-22,22:01:00,High,6.0,Afternoon,107.34659917166334,None,Low,None,None,7.971828247408865
299.0,2021-06-23,15:07:00,High,17.0,Evening,161.03411210316432,None,Mid,Low,None,12.611198707068633
300.0,2020-06-15,13:23:00,Moderate,12.0,Afternoon,138.53220659923073,Mid,High,Mid,None,13.349482183561927
301.0,2023-03-25,13:12:00,Low,7.0,Evening,190.2605736099609,None,None,None,None,8.243249132035578
302.0,2022-02-01,17:44:00,Low,7.0,Evening,141.16778239131878,None,Mid,Low,None,6.071534111701939
303.0,2022-07-06,01:37:00,Moderate,14.0,Afternoon,128.6498289594618,None,None,Low,None,7.999329221592723
304.0,2022-03-20,21:46:00,Low,12.0,Evening,191.73721604521916,None,Low,None,None,6.667178453862261
305.0,2021-07-02,08:06:00,High,20.0,Evening,171.41503459195576,Low,Low,Low,Low,14.218450046250283
306.0,2023-12-26,07:19:00,Moderate,20.0,Evening,101.9163466764686,Low,Low,None,None,11.296120054519355
307.0,2023-10-03,20:01:00,High,6.0,Morning,93.87023647866405,Mid,None,None,None,5.148038052670344
308.0,2022-02-08,01:02:00,High,10.0,Afternoon,135.7812332060594,Mid,None,Mid,None,8.428355832060817
309.0,2021-07-15,10:43:00,Low,13.0,Evening,160.98282891881794,None,None,None,Low,10.570982205471603
310.0,2023-08-13,22:51:00,Moderate,4.0,Morning,103.79652022502712,High,Low,None,Mid,9.725056087611536
311.0,2021-03-19,11:35:00,High,15.0,Evening,88.87018687876461,None,Mid,None,None,6.136902619342153
312.0,2020-05-09,15:51:00,High,7.0,Morning,110.41103589058541,Low,None,Mid,None,5.775660187343819
313.0,2020-12-12,05:17:00,Moderate,6.0,Evening,69.77193904816775,Mid,None,None,None,6.305731433572155
314.0,2020-04-22,16:01:00,High,10.0,Morning,149.68391652622293,None,Low,None,None,8.043946425929441
315.0,2023-08-05,13:44:00,Low,5.0,Afternoon,28.37543677929412,None,None,Low,Low,3.0729159654843605
316.0,2023-07-18,22:55:00,Moderate,13.0,Afternoon,191.55457741729214,None,None,High,None,11.55580775860874
317.0,2021-01-12,23:17:00,High,7.0,Morning,181.820290783154,Low,None,None,None,7.545456763097482
318.0,2023-07-26,17:39:00,Low,8.0,Morning,163.2022934320162,None,None,None,High,7.195529908190832
319.0,2021-04-21,12:02:00,Low,4.0,Afternoon,108.03888141923204,Low,High,High,None,8.623254745778462
320.0,2022-03-03,11:18:00,Moderate,18.0,Evening,77.21704508379221,None,High,Low,Low,9.681547208769803
321.0,2023-12-13,15:42:00,Low,5.0,Morning,159.37523626183264,None,Mid,Mid,None,9.47147979801442
322.0,2021-05-21,00:36:00,Low,8.0,Evening,72.03312509733688,None,None,Low,None,4.822792366140095
323.0,2020-08-05,16:38:00,Low,12.0,Morning,159.11504388170187,None,None,None,None,6.986746749643319
324.0,2020-03-28,22:00:00,Moderate,4.0,Afternoon,142.8198279791942,Low,Low,None,Mid,8.054949898428704
325.0,2023-11-11,20:05:00,Moderate,8.0,Evening,148.32187555449147,None,None,High,None,8.780340863091132
326.0,2020-09-18,19:41:00,High,11.0,Morning,56.30782370697689,Mid,Mid,None,None,7.346965744397837
327.0,2020-10-08,07:14:00,High,2.0,Afternoon,55.28019011376119,Mid,Low,Mid,Low,8.993278788106878
328.0,2021-10-03,13:46:00,Low,12.0,Morning,77.08773708332623,None,Mid,None,Mid,6.334033790566526
329.0,2022-10-28,22:04:00,Moderate,11.0,Morning,124.78704704133723,Mid,High,None,None,9.924330512224403
330.0,2020-02-15,11:11:00,Moderate,12.0,Evening,146.00859256274367,Low,Mid,None,None,8.914697809967315
331.0,2022-10-07,18:28:00,High,18.0,Evening,39.61579555099445,Low,None,None,None,5.919308248035576
332.0,2021-09-03,14:31:00,Low,8.0,Morning,136.62417744857242,Low,None,None,Low,5.162071463854958
333.0,2021-03-27,20:09:00,Moderate,4.0,Evening,71.1155312440871,High,Low,None,None,6.528484007047743
334.0,2023-05-05,23:00:00,Moderate,13.0,Afternoon,110.11903343272405,None,None,None,None,6.2889898108913345
335.0,2022-04-20,13:25:00,Low,11.0,Evening,89.06727530478136,None,None,Low,Low,5.424003430653912
336.0,2020-05-01,21:21:00,High,2.0,Evening,153.14021981702365,High,Low,None,None,9.181189138348188
337.0,2021-03-25,22:33:00,Moderate,12.0,Morning,124.2582237757354,None,None,None,None,5.745622633029002
338.0,2023-12-14,19:57:00,Moderate,11.0,Morning,261.4673370148304,Mid,None,None,None,12.34945487160093
339.0,2023-01-26,06:01:00,Moderate,17.0,Evening,15.522537522753382,None,None,Low,Low,5.649424950725284
340.0,2020-08-12,18:20:00,Moderate,11.0,Afternoon,101.4753130114259,Mid,High,None,None,10.670905636248468
341.0,2022-03-20,17:14:00,Moderate,13.0,Morning,51.83707606914834,None,None,None,None,4.7015724454896075
342.0,2023-12-27,04:53:00,High,10.0,Morning,259.2679852809293,None,None,None,None,18.408324138192903
343.0,2021-05-16,01:55:00,Moderate,15.0,Morning,124.90966438023176,Low,None,None,Mid,7.95341957631016
344.0,2020-05-26,16:11:00,Moderate,20.0,Morning,163.58330266933265,Mid,None,None,None,7.266937477640565
345.0,2023-02-06,03:12:00,High,15.0,Afternoon,133.53292629956266,Mid,None,None,None,6.487826496151173
346.0,2020-08-10,03:20:00,Low,2.0,Evening,131.8411185687616,Low,Low,None,None,5.253687708807529
347.0,2021-05-05,15:04:00,High,16.0,Evening,193.23707409220262,Mid,None,None,None,8.465491071366117
348.0,2023-04-15,17:33:00,Low,14.0,Evening,213.6881715553704,Low,None,None,None,6.753803277037032
349.0,2021-11-26,18:18:00,High,18.0,Evening,203.96826369245414,None,Low,None,Mid,18.532235499184974
350.0,2021-07-06,03:43:00,Moderate,17.0,Afternoon,129.83170529043844,None,Low,None,Mid,9.748785670048704
351.0,2020-06-13,08:47:00,Moderate,15.0,Morning,155.43665185058887,None,Mid,Mid,None,12.470907856994103
352.0,2022-07-14,01:09:00,High,16.0,Evening,137.73513370008934,High,Low,Low,Mid,11.490720089039208
353.0,2023-06-24,00:59:00,Low,7.0,Afternoon,234.87074866878504,Low,None,None,None,8.36721250961071
354.0,2021-12-15,23:20:00,Moderate,13.0,Evening,192.5363960145708,Mid,Mid,Low,None,15.006615474219508
355.0,2023-09-08,03:17:00,Moderate,11.0,Morning,128.47115937700107,None,None,Low,None,4.992511490276971
356.0,2023-02-12,06:53:00,High,15.0,Evening,198.27540185071058,None,Mid,None,None,13.263965086918144
357.0,2021-12-26,17:29:00,Low,20.0,Afternoon,90.96291755040086,None,None,Low,None,7.237061627251509
358.0,2023-06-01,18:04:00,Low,10.0,Morning,215.7680979093707,None,None,Low,Low,12.31247356650656
359.0,2022-08-16,09:09:00,Low,16.0,Evening,148.37031204310506,Mid,None,Low,None,11.19347970910911
360.0,2023-06-14,04:44:00,Low,6.0,Evening,80.4544418993774,Low,None,Low,None,3.4251617026422947
361.0,2022-07-01,15:13:00,Low,2.0,Afternoon,175.5669222308315,None,Mid,Mid,None,9.838873701876587
362.0,2021-04-27,16:38:00,High,15.0,Afternoon,28.914395420330962,None,Low,High,None,6.6539132412228925
363.0,2020-10-06,09:28:00,Low,15.0,Morning,136.8091810868278,None,None,None,None,7.252761209815589
364.0,2020-09-18,11:46:00,Low,4.0,Afternoon,163.13656314182572,None,None,None,None,4.184514619883134
365.0,2023-11-26,17:10:00,High,5.0,Evening,0.5,None,Low,None,Low,3.4731670531258563
366.0,2022-10-08,04:22:00,Moderate,7.0,Morning,156.80402825077985,None,None,None,None,6.233008083210142
367.0,2022-06-22,11:59:00,Low,7.0,Evening,99.7842352023136,None,High,None,Low,7.998606386764224
368.0,2021-01-22,14:53:00,High,10.0,Evening,136.16888483142276,None,Mid,Low,Mid,12.018284741295608
369.0,2021-08-27,19:26:00,High,10.0,Evening,98.43090972640326,Mid,None,None,None,9.852054475427265
370.0,2023-08-20,21:00:00,Moderate,4.0,Evening,121.97274087711747,None,Mid,None,None,8.30686540811295
371.0,2023-06-07,11:04:00,Low,13.0,Afternoon,18.293232426133144,Low,Low,Mid,High,9.1754504831322
372.0,2023-10-02,09:03:00,Low,14.0,Morning,140.80502996224905,None,None,None,None,7.36001845629736
373.0,2022-01-09,19:50:00,Moderate,19.0,Evening,120.72717099576751,Low,None,Low,None,11.894398995355338
374.0,2020-05-16,22:39:00,Moderate,4.0,Evening,174.515469166836,Mid,None,High,None,7.079897983408309
375.0,2023-10-05,01:41:00,High,10.0,Morning,230.2138434548495,None,Low,Mid,None,15.332010371163438
376.0,2021-06-14,03:59:00,Low,17.0,Afternoon,88.4952545159694,None,Low,None,None,6.76288499767203
377.0,2021-09-02,08:15:00,High,12.0,Morning,169.42653256032125,Low,None,None,None,11.800644701051366
378.0,2023-03-16,09:41:00,Moderate,12.0,Afternoon,78.95586203941112,Low,None,None,Low,5.7714802034490935
379.0,2022-05-02,23:54:00,Moderate,2.0,Morning,96.0174990806018,None,None,None,None,3.6931002612559922
380.0,2023-05-03,14:47:00,Moderate,15.0,Morning,99.37188774968767,Low,Low,Mid,None,5.576778717632856
381.0,2022-02-23,15:31:00,Moderate,5.0,Morning,81.9975581911891,None,None,Mid,None,3.9002063596698173
382.0,2021-03-09,06:52:00,High,13.0,Morning,76.92123118874862,Mid,Mid,Low,None,9.974982396511749
383.0,2022-12-02,10:47:00,Moderate,2.0,Afternoon,167.08693509562573,None,None,Mid,None,7.751347613338752
384.0,2020-05-10,07:47:00,High,2.0,Afternoon,153.791762517317,Mid,None,None,None,6.036935428793584
385.0,2023-12-17,05:51:00,High,12.0,Afternoon,178.95151962151147,None,Mid,Low,None,13.658608941213762
386.0,2023-11-08,18:14:00,High,5.0,Evening,103.9583214040228,High,None,High,None,11.638702450593225
387.0,2020-07-13,16:33:00,Low,11.0,Evening,124.48053215817312,None,None,None,None,5.346882413011883
388.0,2022-10-11,19:14:00,High,10.0,Morning,92.81480617401027,None,None,None,None,8.110391254918081
389.0,2023-03-06,12:52:00,High,17.0,Afternoon,189.1468317036468,None,None,None,None,8.486691097835324
390.0,2022-08-20,23:52:00,High,7.0,Morning,84.04351070949873,Low,Low,Low,None,5.684038308524901
391.0,2023-02-08,15:59:00,High,9.0,Evening,143.40855485606454,Mid,None,None,None,10.82417702527516
392.0,2022-09-03,02:34:00,Low,6.0,Afternoon,161.1606721260101,None,Low,None,None,5.149498321259209
393.0,2022-02-23,02:39:00,High,8.0,Morning,168.3947010028519,Mid,None,None,None,12.655940688826256
394.0,2022-10-05,13:09:00,Low,5.0,Afternoon,145.24667729296613,Mid,None,None,Low,5.983445301091563
395.0,2020-12-13,03:53:00,High,16.0,Evening,128.6466549410537,None,None,None,None,9.419577333850869
396.0,2023-01-22,02:47:00,High,20.0,Evening,91.203648135581,None,None,None,None,5.654430708238689
397.0,2021-07-13,15:36:00,Low,17.0,Evening,74.17283572953153,None,High,Low,None,6.243570731607638
398.0,2023-09-23,10:44:00,Moderate,18.0,Afternoon,134.20682710489933,Low,Low,None,None,9.180986127025392
399.0,2022-03-22,09:42:00,High,19.0,Evening,219.50365729833635,None,Low,None,None,8.415174092111807
400.0,2022-02-12,22:41:00,Low,10.0,Afternoon,138.95572651819452,None,Mid,None,None,4.944223906154749
401.0,2023-05-18,16:52:00,Moderate,9.0,Morning,118.1812121881194,None,None,None,High,5.029362560744858
402.0,2021-11-06,04:14:00,Moderate,18.0,Afternoon,63.77458002005253,Mid,None,None,Low,11.654552975922641
403.0,2021-04-19,20:34:00,Moderate,20.0,Afternoon,116.26714959165683,Low,None,None,None,7.75506977646049
404.0,2020-06-28,08:39:00,Moderate,17.0,Afternoon,154.97079063079286,None,None,None,Low,9.37795737754584
405.0,2022-12-25,06:00:00,Low,18.0,Morning,135.16715727085992,Low,None,None,None,7.03354165060545
406.0,2023-02-23,06:08:00,High,13.0,Evening,140.48042032287069,None,High,None,High,11.733421295681397
407.0,2020-04-05,11:31:00,Moderate,18.0,Morning,126.54822582030368,None,Low,Low,None,7.053143004376574
408.0,2021-08-18,12:56:00,Low,5.0,Evening,120.05606981229275,Low,None,None,None,6.856094695449565
409.0,2020-01-06,03:55:00,Low,1.0,Evening,142.5423222563926,None,None,None,None,4.566130047054414
410.0,2022-03-25,07:00:00,Low,18.0,Afternoon,120.15318877762644,None,None,None,None,7.528801457318648
411.0,2020-12-22,12:05:00,Moderate,2.0,Morning,99.79040277262213,None,None,None,None,4.362524577858427
412.0,2020-01-01,13:52:00,Moderate,19.0,Afternoon,98.931143740892,None,Low,None,None,8.242049478489847
413.0,2021-12-06,16:38:00,High,11.0,Morning,211.5796657873472,None,Low,None,Mid,10.979932165032883
414.0,2020-12-22,21:08:00,Moderate,14.0,Afternoon,238.66761346695873,None,None,None,None,12.359348684582447
415.0,2021-12-02,06:29:00,High,6.0,Evening,159.19442366918375,None,None,Low,None,8.37397026847326
416.0,2021-05-28,16:30:00,High,20.0,Evening,131.76248963302342,Low,None,None,None,10.319186640515754
417.0,2022-11-03,13:06:00,Low,9.0,Morning,99.06403629003798,None,None,None,None,6.472221761426915
418.0,2023-12-09,17:34:00,Low,3.0,Evening,139.981870473958,None,Mid,None,None,5.146618833007972
419.0,2022-11-05,03:41:00,Moderate,16.0,Morning,186.8696639458115,High,None,None,None,9.58730929550479
420.0,2023-10-06,05:39:00,High,6.0,Afternoon,0.5,Mid,None,Mid,Low,7.614935249942009
421.0,2022-02-25,17:26:00,High,12.0,Afternoon,86.20110662215194,None,None,None,None,4.474775894300532
422.0,2021-03-12,03:42:00,Low,18.0,Evening,121.24813048399247,Mid,None,Low,None,9.050182305001913
423.0,2020-01-19,19:00:00,Low,15.0,Afternoon,82.43283262601378,Low,Low,None,Mid,5.322145845340404
424.0,2022-05-22,17:36:00,Low,15.0,Afternoon,66.82943254298637,None,None,None,None,3.7537428654731255
425.0,2023-10-13,08:17:00,High,10.0,Afternoon,102.02416926949766,None,High,High,None,11.238316942656372
426.0,2020-08-12,19:54:00,Low,2.0,Evening,122.77705131080835,None,None,None,None,2.969198388771154
427.0,2020-11-12,10:34:00,Low,13.0,Afternoon,120.58027732813589,None,None,None,None,6.301521448782303
428.0,2021-03-11,21:19:00,High,18.0,Morning,134.53457747595283,None,None,None,None,9.807373150027113
429.0,2021-04-19,03:32:00,Low,1.0,Morning,180.72640993914422,Mid,Low,Mid,None,5.900835889799589
430.0,2023-02-10,03:38:00,Low,1.0,Afternoon,140.41259770494003,None,Low,None,None,6.089831211303787
431.0,2021-04-23,14:06:00,High,11.0,Morning,175.7911337870075,None,Mid,None,None,11.754292076916764
432.0,2022-03-01,18:18:00,High,20.0,Evening,111.76899229096351,Mid,None,None,None,6.199952468011756
433.0,2021-09-09,20:25:00,High,17.0,Morning,128.1577732240805,None,None,None,None,9.927498208596356
434.0,2020-09-10,08:27:00,Low,20.0,Evening,140.71169014343167,Mid,None,High,None,7.143189823447395
435.0,2021-07-22,23:25:00,High,17.0,Evening,95.78801920198273,None,None,None,Mid,6.502369644835716
436.0,2023-01-25,13:41:00,Moderate,16.0,Afternoon,147.16557642800421,None,None,None,None,10.397193662362211
437.0,2021-02-01,21:05:00,Moderate,3.0,Morning,161.9469613642077,Low,Mid,None,None,6.2001387522099085
438.0,2021-01-04,02:53:00,Low,16.0,Afternoon,130.68877005577443,None,None,None,None,6.961753014523982
439.0,2021-08-17,11:25:00,Moderate,5.0,Evening,125.4446720271185,None,Low,None,None,5.308275888397462
440.0,2020-12-09,01:48:00,Moderate,11.0,Morning,232.28882851934955,None,None,None,None,15.603273785385317
441.0,2021-09-28,15:59:00,Low,12.0,Evening,21.128494971733588,Mid,None,None,Mid,5.139857543936812
442.0,2023-12-04,09:18:00,Moderate,19.0,Morning,75.21569212456703,None,Mid,None,None,8.084856865595654
443.0,2022-05-07,03:51:00,High,3.0,Evening,159.43712676436013,None,None,None,Low,9.305244494681391
444.0,2021-03-27,13:19:00,Low,4.0,Evening,186.26097310253323,Low,Mid,Mid,Mid,11.963335215535512
445.0,2023-04-18,14:21:00,High,4.0,Afternoon,0.5,Mid,None,None,None,3.729532477133632
446.0,2023-01-12,22:07:00,High,20.0,Evening,103.40315800399603,None,None,None,None,10.745587766264483
447.0,2023-05-01,20:03:00,Low,15.0,Evening,190.57446860645683,Low,Low,Mid,None,9.103968114154567
